Churn,Account Length,Messages,Day Mins,Eve Mins,Night Mins,Intern. Min,CallCenter enquiry,Call Plan,Message Plan
0,94,0,136.2,165.1,137.9,9.6,0,0,0
0,115,29,222.6,190.3,201.2,11.5,1,0,1
0,61,0,197.3,264.5,210.5,9,1,0,0
0,143,33,141.4,186.4,210,7.7,1,0,1
0,110,0,208,95.1,178.5,8,1,0,0
0,104,0,118.5,177.8,255.7,12.1,1,0,0
0,16,0,153.2,229.7,148.2,10.7,1,0,0
0,183,0,108.3,183.6,176.6,13.5,0,0,0
0,147,0,168.6,187.7,216.5,14.4,2,0,0
1,58,0,247.2,303.7,105.4,9.3,2,0,0
0,102,0,224.2,243.3,147.8,12,3,1,0
0,123,0,166.9,221.8,243.9,12.8,3,0,0
0,64,43,118.4,144.1,158.1,8.5,1,0,1
0,103,0,190.9,226.6,230.1,7.8,2,0,0
1,152,0,317.8,152.9,123.4,10.4,1,0,0
1,124,0,312,180,168.6,12.8,1,0,0
0,97,0,146,203,151.8,13.3,1,0,0
1,131,0,131.6,179.3,251.2,15.5,1,0,0
0,57,33,193.4,231.6,226.2,11.1,2,0,1
0,157,0,185.1,213,196.1,8.5,2,0,0
0,194,0,193.3,169,225.2,11.8,0,0,0
0,66,0,146.4,196.5,230.1,7.8,1,0,0
0,155,0,71.2,304.4,183.3,8.6,0,0,0
1,123,0,123.2,190,170.3,12.9,4,0,0
0,116,0,205,140.9,272.6,7.5,2,0,0
0,63,0,128.7,240.8,237.7,12.8,1,0,0
0,64,0,216.9,211,179.8,11.4,3,0,0
0,96,0,150,218.5,212.4,9.8,3,0,0
0,53,0,164.1,206,194.7,11.4,1,0,0
0,105,0,212,226.6,193.6,8.9,3,0,0
0,53,37,167.3,194.7,236.7,12,2,0,1
0,101,0,154.4,217.2,185.4,13.9,1,0,0
0,129,30,177.3,211.8,240.2,9.3,3,0,1
1,122,0,231.2,267.8,240.3,8.8,1,0,0
0,163,0,202.9,178.6,203.8,12.8,5,0,0
0,93,0,149.6,200.7,181.2,14.3,0,0,0
1,115,0,345.3,203.4,217.5,11.8,1,1,0
1,25,0,264.9,281.2,166.1,8.4,1,0,0
0,73,0,122,138.3,224.2,5.8,1,0,0
0,120,0,177.2,270.4,231.5,14,2,0,0
0,196,0,133.1,206.5,221.6,10.3,1,0,0
1,97,0,225.1,279.5,233.8,8.8,0,0,0
0,148,0,208.4,174.4,310.7,11.2,1,0,0
0,85,30,173.1,247.2,158.7,11.5,1,0,1
1,86,0,162.4,167,128.9,11.4,2,1,0
0,78,13,281.2,178.2,244.2,6.4,2,0,1
0,106,0,208.3,169.4,102,15.9,3,0,0
0,147,38,243.4,273.8,282.9,14.1,2,0,1
1,145,0,224.2,314.9,182.9,16.1,1,0,0
0,91,0,189.3,239.3,89.7,9.9,3,0,0
0,81,46,168.3,270.9,222.5,6.7,4,0,1
0,116,24,232.9,152.1,344.3,10.7,1,0,1
0,69,37,155,142.4,143.7,5.9,1,0,1
0,135,0,154.4,203.8,158.7,11.8,0,0,0
0,73,0,234.7,195.7,253.4,8.4,2,0,0
0,48,0,240,141,128.9,7.1,1,0,0
1,125,0,298.4,270.5,107.3,12.2,0,1,0
0,100,0,166,236.1,134.3,10.9,1,0,0
0,165,33,111.6,213.3,267.6,16,0,0,1
0,64,0,174.5,180.2,179,10.7,2,0,0
0,116,27,175.5,210.6,294.8,6.9,1,1,1
1,147,35,157.5,189.6,227,11.1,3,1,1
0,115,0,206.2,176.4,297.1,11,1,0,0
0,84,35,207.5,201,164.5,7.5,4,0,1
0,86,16,144.8,206.2,255.4,11.6,4,0,1
0,134,0,258.8,129.5,193.6,10.9,2,0,0
1,105,0,226.9,182.2,203.9,11.6,0,0,0
0,88,0,152.9,171.2,257,12,2,0,0
0,90,27,156.7,236.5,123.2,12.6,2,0,1
0,86,0,150.8,295.9,247.2,12.5,1,0,0
0,37,0,221,204.5,118,6.8,4,0,0
1,141,32,322.4,283.2,209.5,6.7,1,0,1
0,148,0,153.6,262.1,225.5,9.8,2,0,0
0,163,22,215.1,138.9,146.2,12.4,2,0,1
0,89,35,174.4,196.7,127.4,11.8,1,0,1
0,63,0,180.5,230,232.5,10.6,0,0,0
0,102,0,123.1,182,244.6,12.6,2,0,0
0,76,0,165.7,257.4,170.8,10,1,0,0
0,104,0,200.2,118.7,236.6,6,2,0,0
0,109,0,154.8,287.7,208.4,5.9,3,0,0
0,105,0,125.4,261.5,241.6,11.4,2,0,0
0,63,33,184.2,312.6,264,12.2,1,0,1
0,105,24,274.7,193.5,299.6,10.8,3,0,1
0,68,39,142,241.6,302,11.3,1,1,1
0,63,21,151.5,147.8,210.4,10,1,1,1
0,74,0,124.8,133,160.3,10.6,3,0,0
0,76,0,179.2,222.9,188.2,12.4,0,0,0
1,91,0,246.4,182,157.6,12.1,2,1,0
0,101,0,232.7,186.4,153.3,11.5,5,0,0
1,116,0,288,255.8,233.4,13.4,0,0,0
0,131,23,170.8,236.7,294.5,12.7,1,0,1
0,84,0,216.1,197.5,217.8,9.8,1,0,0
0,104,0,138.7,215.4,164.3,4.9,2,0,0
0,108,0,210.7,238.7,253.6,9.2,3,0,0
0,111,0,181.8,158.1,266.2,9.7,0,0,0
0,155,30,61.6,255.1,225.9,12.4,1,0,1
0,66,0,207.7,196.7,261.7,6.8,1,0,0
0,64,0,219.2,167,161.4,10,1,0,0
0,69,0,227,258.7,169.7,8.9,2,0,0
0,116,0,245.9,240.1,158.7,8.9,3,0,0
0,101,0,257.3,184.8,108.9,13.5,0,0,0
0,15,0,121.1,216,235.1,16.1,2,0,0
1,88,0,301.5,257.7,132.9,13.4,4,0,0
0,197,0,233.9,218.9,182.9,9.5,0,0,0
1,50,0,99.6,308.7,161.2,13.7,2,1,0
0,172,0,169.8,183.1,395,12.7,2,0,0
1,188,26,198.8,166.6,198.5,14.4,1,1,1
0,85,0,116.2,229.7,204.2,10.1,3,1,0
1,103,0,255.9,140.9,308.9,12.1,1,1,0
0,136,27,187.7,221,145.7,10,3,0,1
0,155,21,195.9,213.9,88.2,8.6,0,0,1
0,145,0,129.4,185.4,204.7,1.1,2,0,0
0,116,12,221,151,179,9,2,0,1
0,152,0,140.5,186.8,227,9.5,2,0,0
1,65,0,277.9,155.8,256.9,9.2,0,1,0
1,180,0,224.9,250,216.1,6.7,3,0,0
0,67,0,109.1,217.4,188.4,12.8,0,0,0
0,60,0,207.8,123.5,291.6,5.7,0,0,0
0,138,0,205.9,257.1,209,12.1,0,0,0
1,44,0,308.6,150.8,198.7,7.3,4,0,0
0,25,0,242.6,209,219.7,14.4,2,0,0
0,145,0,229.6,138.1,250.8,3.3,1,0,0
0,122,28,166,233.9,170.1,7.7,2,0,1
1,121,0,144.8,200.6,208.8,13.3,0,0,0
0,55,0,106.1,123.5,96.4,12.9,0,1,0
0,77,0,221.8,166,210.2,13.2,1,0,0
0,12,0,204.6,212.5,182.1,9.8,2,0,0
0,64,0,213.5,166.6,122,14.1,3,0,0
0,92,44,152,274.9,162.4,10,2,0,1
1,125,29,260.8,163.7,271.7,17,1,1,1
0,160,0,166.4,317,160.4,10,1,0,0
0,79,0,177.9,167.3,223.7,15.2,0,0,0
0,36,0,235.1,196.8,259.7,7,3,0,0
0,102,0,186.8,173.7,250.9,9.7,2,0,0
0,138,0,268.4,174.4,193.5,11.6,1,1,0
0,164,0,192.1,249.8,132.6,7.3,3,0,0
1,125,0,240.7,269.4,187.1,10.1,0,0,0
0,72,0,179.9,149.8,168.2,9.8,2,0,0
1,74,0,314.1,222.4,259,12.3,3,0,0
0,134,41,162,324.7,160.1,11.9,0,0,1
0,145,0,175.8,274.3,226.6,12.4,1,0,0
0,136,0,109.4,207.5,135,11.6,0,0,0
1,209,0,255.1,230.6,218,8.5,3,0,0
0,66,0,208.7,173.3,264.7,8.3,3,1,0
0,152,20,214.6,96.6,170.7,7.9,1,0,1
0,162,0,49.2,143.9,203,12.1,1,0,0
0,72,0,141.3,134.9,227.5,11.2,2,0,0
0,101,0,253.2,237.9,154.3,9.7,4,0,0
0,125,0,206,198.1,135.9,13.2,0,0,0
0,46,0,40.4,172.4,145.1,9,2,0,0
1,132,0,291.2,234.2,191.7,8.9,1,0,0
0,193,31,71.2,124.7,155.5,11.7,0,0,1
1,63,0,261.8,245,202.1,14.7,0,0,0
0,124,0,191.3,261.5,182.3,10,1,0,0
0,144,0,133.3,255.5,228.6,11.6,0,0,0
0,116,24,183.6,203.8,166.9,6,2,0,1
0,189,30,155.2,195.5,170.1,15.4,1,0,1
0,97,28,283.1,185.4,312.8,6.1,1,0,1
0,137,50,186.5,178,215.6,12.1,2,0,1
0,142,38,163.3,136,249.1,4.3,0,0,1
0,84,0,203.4,182.9,213.7,13.8,1,0,0
0,119,19,178.1,212.8,226.3,10,1,0,1
0,158,0,195.9,89.1,302.2,10.3,1,0,0
0,50,0,295.3,127.4,166.8,9.6,1,0,0
0,98,0,136.1,156.3,158.8,10.1,2,0,0
0,101,24,114.1,161.5,176.3,13,2,0,1
1,182,0,279.1,180.5,217.5,9.5,2,0,0
0,51,0,169.3,139.5,197,12,0,0,0
0,117,0,214.4,138,148.7,9.9,2,0,0
0,92,0,255.8,142.7,181.2,11.7,0,1,0
0,86,0,148.2,285.1,166.4,6.2,2,0,0
0,122,0,119.3,223.9,211.9,8.7,2,0,0
0,156,27,192.3,199.9,244.2,14.8,1,0,1
1,127,0,245.2,217.2,243.1,13.9,0,0,0
1,130,0,216.2,363.7,126.7,16.9,5,1,0
0,158,0,172.4,256.6,235.3,0,2,0,0
0,145,30,175.3,153.3,233.6,11.1,1,1,1
1,90,26,169,188.8,213.3,13.3,0,1,1
0,127,27,2.6,254,242.7,9.2,3,0,1
0,109,0,184.1,211.7,243,9.9,1,0,0
0,88,0,181.9,151.5,143,7.5,1,0,0
0,101,9,160.1,210,139.1,10.8,0,0,1
0,171,0,189.8,173.7,257.1,10.3,0,0,0
0,21,0,223.2,216.5,214.7,12.4,1,0,0
0,145,31,216,225.1,234.7,10.7,2,0,1
0,90,0,198.5,266.6,243.3,8,2,0,0
0,33,0,159.5,195.4,102.4,7.1,1,0,0
1,61,40,105,180.6,174.1,10.2,2,0,1
0,107,0,204.5,162.4,155,13.4,3,0,0
1,147,0,274,231.8,283.6,6.2,0,0,0
0,117,0,158.7,181.7,177.3,7.7,2,0,0
0,95,0,229.9,202.4,171.4,14.2,1,0,0
0,186,0,137.8,187.7,146.4,8.7,1,0,0
0,128,0,179.4,270.4,191,7.9,0,0,0
0,55,39,139.3,178.3,246.5,8.1,3,0,1
0,134,0,7.8,171.4,186.5,12.9,2,0,0
0,96,23,183.1,147.4,350.2,11.3,1,0,1
0,107,0,206.9,262.4,149.3,10.7,0,0,0
0,123,0,140,153.7,50.1,12.5,2,0,0
0,35,0,179.2,283.3,285.4,5.8,2,0,0
0,74,0,177.4,240.3,237.3,12,0,0,0
0,130,0,115.6,167.8,141.8,12.6,1,0,0
1,137,0,237.3,176.7,263.4,14.2,0,1,0
0,88,0,181.5,187,220.3,10.5,1,0,0
0,80,0,51.5,164,169.4,9.5,3,0,0
0,116,19,155.7,185.4,192.7,8.2,3,0,1
0,123,23,245,265,239.7,14.9,2,0,1
0,120,0,131.7,163.1,201.1,10.7,1,0,0
0,146,0,111.1,313.4,215.7,10.5,1,1,0
0,106,9,88.5,324.8,79.9,8.2,3,0,1
0,121,44,116,150.1,246.8,12,1,0,1
0,137,0,155.5,133.1,253.1,9.1,1,0,0
0,84,30,106.5,225.7,188.6,5.7,2,0,1
0,67,31,175.2,199.2,219.8,13.2,1,0,1
1,161,0,154.7,177.8,172.9,5.9,4,0,0
1,134,34,247.2,225.5,186.3,6.1,2,0,1
1,62,32,218.4,236.7,192.2,13.2,0,1,1
0,120,24,227.5,234.9,166.4,9,1,0,1
0,130,30,185,249.5,157.8,7.4,0,0,1
0,20,0,186.8,253.4,273.1,12.3,2,0,0
0,68,0,158.8,211.8,198.1,10.3,1,0,0
0,112,0,208.7,212.8,178.1,8.5,0,0,0
0,77,0,185.9,212,282.3,11.3,3,0,0
0,109,0,222.5,169.7,264.3,9,2,0,0
0,108,0,201.1,170.7,237.4,11.6,3,0,0
0,79,17,167.9,243.7,211.9,9.1,1,0,1
1,119,0,239.1,243.5,230.9,10.9,3,0,0
1,38,0,175.7,211.8,137.9,9.2,5,0,0
1,109,29,111.2,263.5,224.7,9,6,0,1
0,78,0,87.7,214.8,201.3,10.8,1,0,0
0,134,0,244.1,246.9,200,7.2,0,0,0
0,47,27,165,127.3,284.4,7.7,2,0,1
0,59,27,127.4,103.3,164.2,9.1,0,0,1
0,151,0,194.8,292.7,224.6,5.5,0,0,0
0,129,0,54.7,256.1,176.6,11.1,1,0,0
0,107,27,283.4,224.1,241.3,14.4,2,0,1
1,137,0,258,246.5,173.2,10.9,0,1,0
0,76,0,90.5,211.7,194.9,9.3,1,0,0
0,24,0,235.6,115.9,185.4,16.2,0,0,0
0,169,0,142.5,231.4,131.2,10,2,0,0
0,30,0,54,179.3,247.2,10.2,1,0,0
0,70,0,214.8,131,216.9,9.4,3,0,0
1,52,0,251.4,196.6,192,11,0,1,0
0,3,0,139,250.7,286.2,6.1,4,0,0
0,38,0,117.3,208.7,203.4,14.4,2,0,0
0,104,0,264,132.2,177.7,10.6,3,0,0
0,27,0,82.6,204,224.2,9.1,1,0,0
0,166,28,175.8,253.6,128.5,11.4,1,1,1
0,13,0,220.4,211.2,259.3,13.6,2,0,0
0,52,0,217,152.3,134.3,11.8,2,0,0
0,114,25,129,290,177.1,11.6,1,0,1
0,156,0,150.5,152.9,215.9,3.5,1,0,0
0,90,42,193.3,263.3,214.4,11.1,0,0,1
0,62,0,189.5,103.8,180.6,10.8,2,0,0
0,82,33,137.8,235.5,268.1,11,2,0,1
0,52,0,129.3,142.7,258.3,12.3,3,0,0
0,146,0,115.6,213.6,218.4,10.7,1,0,0
0,120,23,221.9,254.7,250.5,7.2,2,0,1
1,130,0,263.7,186.5,195.3,18.3,1,0,0
0,90,0,61.3,194.4,143.1,11.4,1,0,0
0,147,0,183.8,164.7,111,10.1,1,1,0
1,159,0,167.4,143.8,140.1,10.3,0,0,0
0,74,27,154.1,195.3,276.7,13.2,4,0,1
0,130,0,252,170.2,209.2,5.7,0,0,0
0,155,0,163.1,291.7,96.4,11.2,0,1,0
0,87,0,198.3,187,133.5,16.6,2,0,0
1,81,0,324.7,236.4,187.6,13.1,0,0,0
0,99,0,128.3,215.3,143.7,14.3,2,0,0
0,131,0,187.9,200.5,202.6,10.2,2,0,0
1,89,0,129.2,214.1,214.9,10.3,5,0,0
1,123,0,125.5,128.9,251.9,6.3,4,1,0
0,130,26,257.2,224.3,204,12.6,1,0,1
0,99,0,124.6,146.4,169.4,10.5,1,0,0
0,36,0,175.1,216.9,243.7,9.9,1,0,0
0,87,0,124.3,173.4,256.3,7.5,3,0,0
0,139,0,271.6,156,136.3,11.6,2,0,0
0,189,0,219.9,143.3,130.6,11.7,1,0,0
0,96,33,183.3,201.4,177.4,10.4,3,0,1
0,112,0,101.1,214.4,179.5,10.3,2,0,0
0,75,0,203.3,228.9,222.2,14.3,1,0,0
0,178,35,175.4,190,138.7,10.5,2,0,1
1,112,0,266,214.6,306.2,14.2,2,0,0
0,108,41,171.6,136.1,183.4,10.8,0,0,1
0,100,0,78.7,225.6,150.4,14,0,0,0
0,121,20,211.9,215.1,238.5,9.4,0,0,1
0,116,0,63.7,195.8,210.1,10,1,0,0
0,161,0,173.4,213.7,141.5,11.5,1,0,0
0,19,0,237.7,207.1,182.2,4.5,0,1,0
0,104,0,225.9,162.8,272.1,10.1,1,0,0
0,119,32,173,209.4,231.1,12.2,0,1,1
0,125,0,224.9,143.8,198.9,8,0,0,0
0,156,0,237.7,181.5,185.7,7.7,1,0,0
0,109,0,137,217,182.1,10,2,0,0
0,95,0,142.5,176.1,189.6,8.2,2,0,0
0,90,0,142.4,126.2,274.2,4.6,1,0,0
0,105,21,147,197.3,267.4,8.7,2,0,1
0,101,0,220.3,188.6,278.4,10.6,1,0,0
0,95,0,149.2,260.7,201,8.1,1,0,0
0,123,0,204.4,137.5,226,10,0,0,0
0,160,0,216.8,207.3,228.6,5.6,1,0,0
0,141,28,308,247.8,152.9,7.4,1,0,1
0,87,0,58,67.5,185.9,11.5,0,0,0
0,81,0,173.2,236.2,240.2,11.8,2,0,0
0,75,19,210.3,241.8,215.7,13.1,4,0,1
0,126,24,58.9,305.5,158.9,12.1,0,0,1
0,28,0,236.8,167.1,280.2,9.7,3,0,0
0,153,0,228.9,160.7,203.1,12.5,0,0,0
1,97,32,90,276.3,185.2,8.6,2,0,1
0,115,0,146.7,106.2,197.7,11.1,2,0,0
0,95,0,237.3,154,237,11.2,1,0,0
1,17,0,162.8,229.6,332.7,13.6,0,1,0
0,105,20,186.9,256.3,334.7,8.9,1,0,1
0,121,0,86.1,259.8,148,9.1,2,0,0
0,125,0,212.3,215.4,186.8,11.3,2,0,0
0,124,0,151,120.6,152.8,9.2,2,0,0
0,35,0,158.6,130.4,229.8,6.9,2,0,0
1,134,0,296,226.4,246.8,12.3,0,0,0
0,123,32,212.3,251.5,208.7,6.6,3,0,1
0,124,0,234.4,179.3,285.5,10.4,3,0,0
0,133,0,176.8,187.5,196.8,6.5,2,0,0
0,185,19,157.3,257.7,190.4,9.6,0,0,1
0,1,26,146.6,172.8,173.8,10,1,0,1
0,107,0,260.5,102.4,129.7,9.8,1,0,0
0,91,20,146.1,277.4,137.7,6.2,1,0,1
1,178,0,124.5,141.2,268.2,11.4,2,1,0
0,123,0,209.4,237.4,239.2,9.8,1,0,0
1,170,0,285.7,167.5,260,8.7,1,0,0
0,135,0,190.9,161.4,231.9,8.4,1,0,0
0,85,0,144.4,264.6,185.4,9.9,1,0,0
0,134,50,208.8,132.9,136.7,11.1,2,0,1
0,148,36,77.6,207,255.7,10.9,1,0,1
1,93,0,271.1,237.4,145.4,8.4,1,0,0
0,138,0,240.8,144.5,125.7,11.6,0,0,0
0,159,0,114.8,192.6,259,12.2,0,0,0
0,103,34,138.8,142,183.8,11.8,1,0,1
0,150,27,209.8,155,251.5,7.2,0,0,1
0,37,0,134.9,248.4,236.2,14.7,3,0,0
0,33,0,164,153.1,123.8,6.4,0,1,0
0,55,0,245.5,192.7,141.7,9.1,1,0,0
0,134,32,80.3,199.9,170.8,16.6,0,0,1
0,107,0,90.7,207.5,169.4,5.6,2,0,0
0,80,36,190.3,256.6,214.9,3.8,1,0,1
1,78,0,108.6,209.9,222.6,7.9,1,0,0
1,85,17,89.8,233.2,165.7,9.3,4,0,1
0,61,15,252.4,187.8,259.6,10,2,0,1
0,97,32,183.4,269.1,203.5,6.7,5,0,1
0,136,0,183.4,141.9,200.4,10.4,2,1,0
0,135,0,155.2,135.9,184.6,3.8,3,0,0
0,87,19,165.8,186.9,249.7,0,1,0,1
0,165,0,209.4,273.8,150.2,12.8,0,0,0
1,148,0,279.3,201.6,280.8,7.9,2,0,0
0,99,0,174.1,99.1,211.6,7.7,2,0,0
0,123,0,175.7,184.6,156.9,9.1,2,0,0
0,127,0,256.5,222.1,156.7,13,1,1,0
0,151,0,170.2,187.5,119.5,4.3,0,0,0
0,185,0,139.6,250.2,158.1,10.8,1,0,0
0,65,34,208.8,142.1,214.6,12.5,4,0,1
0,58,0,210.1,248.9,158.6,14.4,4,0,0
0,104,0,113.6,158.6,187.7,10.5,2,0,0
0,44,0,202.6,163,268.1,8.3,0,0,0
0,58,0,174.4,265.8,182.4,0,4,0,0
0,108,0,210.6,164.2,201.4,9.4,0,0,0
0,132,0,121.5,253,195.7,10.7,1,0,0
0,80,0,127.8,181.6,197.3,15.9,2,0,0
0,162,0,135.2,242,246.9,10.2,2,0,0
0,110,0,99.4,275,212.1,16.7,2,0,0
1,96,0,276.9,246.9,254.4,10.3,1,0,0
1,168,0,163.4,240.1,164,11.6,2,0,0
1,72,0,287.4,235.3,292.1,5,4,0,0
0,125,23,120.5,227.8,158.5,10.2,1,0,1
0,170,0,184.1,204.9,224.3,9.8,2,0,0
0,71,0,185,232.5,191.1,14.9,3,0,0
0,124,0,160.9,144.2,120.4,12.9,1,0,0
0,68,0,207.6,251.6,191.6,10.9,2,0,0
0,97,0,209.2,0,175.4,11.8,1,0,0
0,98,0,158.4,306.6,144.2,2.1,1,1,0
1,24,0,149,131,238.6,8.6,2,0,0
0,136,0,204.5,208.8,224,9.8,0,0,0
1,44,0,288.8,175.9,215.4,9.5,0,0,0
0,96,40,108.6,206.4,126.3,13.4,0,0,1
0,31,0,97.5,260.4,88.7,7,1,0,0
0,72,0,166.5,261,262.7,13.3,0,0,0
0,24,0,156.2,90,205.1,7.3,1,0,0
0,112,31,225.2,256.8,249.7,11.5,4,0,1
1,117,0,287.4,259.6,153.2,10,1,1,0
0,137,19,175.3,241.3,211.4,7.8,0,0,1
0,136,0,102.1,219.5,73.7,9.8,0,0,0
0,95,0,157.9,259.6,230,14,0,0,0
0,82,19,146.5,246.4,199,4.1,1,0,1
1,145,0,245.8,286.7,240.7,9,1,0,0
0,56,0,177.7,215.6,236.7,10.5,1,1,0
0,155,0,250.8,152.5,148.1,10,2,1,0
1,133,0,117.8,199.2,244.1,11.8,0,0,0
0,53,0,119.7,189.7,256.2,12.9,2,0,0
1,123,0,242.2,226.1,268.6,8.2,5,0,0
0,136,0,163.4,249.3,249.7,9.8,7,0,0
0,57,0,161,208,208.1,8.4,3,0,0
0,62,0,128.7,169.5,193.6,10.3,1,0,0
0,112,0,81.6,268.1,140.8,8.6,1,0,0
0,55,20,207.7,199.7,216.5,7.3,1,0,1
1,95,0,128.6,216.2,255.3,6.3,6,0,0
0,125,0,233.3,209.8,210.6,9.1,1,0,0
1,1,0,182.1,134.9,152.3,10,5,0,0
1,98,36,168,163.2,172.7,8,6,0,1
0,105,0,251.6,175.1,184.4,5.4,1,0,0
0,113,30,183.8,183.4,235,11.6,0,0,1
1,99,0,256.4,214.5,233.7,7.9,3,0,0
0,103,0,180.2,97.7,181.7,8.4,1,0,0
0,177,0,227.8,161.8,217,8,1,0,0
0,149,20,147.8,276.8,149.9,10.2,0,0,1
1,160,0,234.9,270.8,219.3,13.9,1,0,0
0,116,0,110.9,213.4,186.2,7.9,2,0,0
0,90,22,124.5,231.7,222.2,6.4,1,0,1
1,148,0,233.5,187.7,122.3,9.6,0,1,0
1,147,35,197.3,141.1,212.1,10.1,2,0,1
0,95,0,58.2,202.1,210.5,10.4,0,0,0
0,201,0,212.7,225.2,195.1,7,1,0,0
0,80,0,151.5,131.7,235.3,11.8,0,0,0
0,122,0,146.3,218.7,236,11.5,1,1,0
0,132,0,195.1,148.8,224.5,6.7,0,0,0
0,83,0,208.9,214.8,247.9,13,1,0,0
1,99,0,135.7,208.4,209,8.8,7,0,0
1,84,0,225.9,275.6,201.4,14.3,3,0,0
0,46,0,122.2,167.2,194.8,9.7,1,0,0
0,87,0,153.3,224.5,273.4,8.9,2,0,0
0,150,0,214,192.4,242.6,7.9,1,0,0
0,73,0,194.8,167.2,100.3,10.8,1,0,0
0,7,0,206.7,281.1,158.5,11,3,0,0
0,89,12,188,151.3,201.9,10.5,2,0,1
1,131,0,122.3,118.8,147.9,13.7,3,1,0
0,105,0,259.3,175.2,222.4,12,3,0,0
1,108,0,115.1,211.3,136.1,13.8,2,1,0
0,47,28,172.9,137.6,203.8,8.3,1,0,1
0,101,0,156.4,130.4,207.3,7.3,1,1,0
0,182,24,128.1,143.4,191,11.6,1,0,1
0,161,0,196.6,170.2,194.3,12.5,1,0,0
1,128,0,227.9,302.6,191.5,5.5,1,0,0
0,69,31,194.9,191.6,153,13.2,2,0,1
0,113,34,44.9,134.2,168.4,13.3,1,0,1
0,87,30,262.8,215.8,154.8,7.8,0,0,1
0,71,0,211.2,252.7,225.8,12.3,0,0,0
0,76,0,204,225.1,240.3,9.6,1,0,0
0,87,0,223.2,127.5,289.3,14.5,3,0,0
0,117,0,119,187.5,189.3,11.5,1,0,0
1,177,0,266.1,225.2,224.7,8.9,3,0,0
0,95,0,134.4,152.4,236.5,9.4,1,0,0
0,76,0,171.1,257.2,91.6,16.2,1,0,0
0,66,0,170.5,254.3,197.3,10.5,2,0,0
0,110,0,178.5,146.9,217.1,9.9,1,0,0
0,204,0,205.2,154.8,191.4,14.1,3,0,0
0,32,31,232.8,183.5,206.8,13,0,0,1
0,133,39,239.9,253.8,128.7,6.7,5,0,1
0,185,0,55.6,288.7,111.2,12.1,2,0,0
0,103,37,153.5,241.9,244.7,10.6,1,0,1
0,91,0,109.8,189.6,206.7,11.1,1,0,0
0,131,0,196.1,185.5,250,5.2,2,0,0
0,153,0,166.8,143.5,210.7,11.8,0,0,0
0,132,25,113.2,269.9,229.1,7.1,2,0,1
0,148,0,203,150.9,245.5,14.6,1,0,0
0,141,0,242.8,234.1,211.5,6,5,0,0
0,105,0,156.5,140.2,227.4,12.2,2,0,0
1,169,0,266.7,158.2,287.7,13.8,3,0,0
0,127,23,182,216.1,156.9,9.8,1,0,1
0,57,0,85.9,193.9,231.5,10.1,0,0,0
0,123,33,146.6,114.8,220.4,2.9,0,0,1
1,103,35,110.5,208.3,87.4,13.9,4,0,1
0,101,0,118.6,199.6,53.3,11.5,1,0,0
0,123,22,197.6,80,120.8,15.6,2,0,1
0,78,32,210.3,192.2,246.1,10.8,6,0,1
0,101,28,220.3,285.8,203,9.4,4,0,1
0,129,0,150,232.4,261.2,12.5,1,0,0
0,67,34,161.7,207.6,205.7,9.2,0,0,1
0,37,0,191.4,167.4,216.5,14,3,0,0
0,64,0,146.7,148.3,238.6,12.5,3,1,0
0,173,0,109.4,101.3,167.3,7.8,1,0,0
0,135,0,144.1,249.8,211.4,13.6,1,0,0
0,75,42,248.9,170.8,104.5,11.2,1,0,1
1,88,0,85.7,221.6,190.6,11.6,4,0,0
0,112,0,214.8,209.7,164.4,9.4,3,0,0
0,113,0,158.9,242.8,247.8,6.5,0,0,0
0,121,28,110,141.5,237.3,6.4,2,0,1
0,70,0,152.8,183.6,151.8,10.5,1,0,0
0,90,0,145.6,197.1,294.5,10.5,0,0,0
0,39,0,93.3,199.6,206.2,6.5,0,0,0
0,142,0,216.8,187.8,138.1,8.3,0,0,0
0,176,0,201.9,154.7,164.4,9,1,0,0
0,105,0,146.4,225.1,230.1,8.5,1,0,0
1,57,0,272.7,224.9,178.2,10.5,2,0,0
0,110,0,18.9,258.4,109.6,14.8,1,0,0
0,88,0,172.8,193.4,89.6,12.8,2,0,0
0,95,0,190.2,157.1,181.5,14,0,0,0
0,147,0,130.6,208.1,204.6,15.6,3,0,0
1,101,0,158.4,188,219.7,13.5,4,0,0
0,115,0,166.5,236.2,205.6,15.6,1,0,0
0,103,0,129.3,202.8,233,12.9,2,0,0
0,82,0,199.3,193.4,254.4,7,0,0,0
0,141,0,185.1,233,152.2,9.1,0,0,0
0,149,0,175.4,197.4,188.2,9.7,2,0,0
0,131,0,263.4,151.9,218.5,10.7,2,0,0
0,119,0,94.2,264.1,203.7,7.3,1,0,0
0,112,0,189.4,219,168,7.1,3,0,0
0,116,35,118,167.2,205.7,11.8,2,0,1
0,94,0,212.1,189.4,352.2,8.4,3,0,0
0,90,0,222,187,282.3,12.4,2,0,0
0,114,31,222.8,180.5,151.3,13,0,0,1
0,63,25,190,116.6,141.5,12.2,1,0,1
1,130,0,271.8,237.2,210.1,8.7,4,0,0
0,122,29,195.4,268.2,168,8.4,3,0,1
0,166,0,199.6,214.3,196.8,7.2,3,0,0
0,62,0,100,173.5,218,10.1,0,0,0
0,78,21,160.6,223.1,124,9.5,2,0,1
0,148,26,158.7,160.5,218.3,9.9,1,0,1
1,154,0,154.5,214.2,178,12,3,0,0
0,110,34,192.3,129.3,136.3,6.3,1,0,1
